Date,ticker,company,Open,High,Low,Close,Volume,monthly_return
2021-03-01 05:00:00+00:00,BA,Boeing,219.6000061035156,278.57000732421875,213.8000030517578,254.72000122070312,518525300,
2021-04-01 04:00:00+00:00,BA,Boeing,256.6700134277344,260.4800109863281,230.22000122070312,234.30999755859375,260859300,-8.012721248546573
2021-05-01 04:00:00+00:00,BA,Boeing,234.11000061035156,252.6000061035156,219.07000732421875,247.02000427246097,258429700,5.424440632623373
2021-06-01 04:00:00+00:00,BA,Boeing,253.0,258.3999938964844,235.66000366210935,239.55999755859375,263280000,-3.020001046408727
2021-07-01 04:00:00+00:00,BA,Boeing,240.36000061035156,241.8000030517578,204.8000030517578,226.47999572753903,272388100,-5.460010838351881
2021-08-01 04:00:00+00:00,BA,Boeing,227.19000244140625,241.1499938964844,210.94000244140625,219.5,187951900,-3.0819480127225574
2021-09-01 04:00:00+00:00,BA,Boeing,220.0,229.94000244140625,206.52999877929688,219.94000244140625,194135500,0.20045669312358516
2021-10-01 04:00:00+00:00,BA,Boeing,222.8500061035156,232.1000061035156,204.6000061035156,207.02999877929688,171554300,-5.869784267893108
2021-11-01 04:00:00+00:00,BA,Boeing,207.0,233.94000244140625,193.8500061035156,197.8500061035156,222628900,-4.434136468100725
2021-12-01 05:00:00+00:00,BA,Boeing,200.80999755859375,212.67999267578125,185.2599945068359,201.32000732421875,212678500,1.7538544926238853
2022-01-01 05:00:00+00:00,BA,Boeing,204.0,229.6699981689453,183.77000427246097,200.2400054931641,219087100,-0.5364602581775957
2022-02-01 05:00:00+00:00,BA,Boeing,202.47999572753903,223.22999572753903,186.8800048828125,205.33999633789065,167301100,2.5469390255788094
2022-03-01 05:00:00+00:00,BA,Boeing,203.11000061035156,203.5,167.5800018310547,191.5,243634200,-6.740039244530172
2022-04-01 04:00:00+00:00,BA,Boeing,192.5800018310547,192.6199951171875,146.0,148.83999633789062,182424500,-22.27676431441743
2022-05-01 04:00:00+00:00,BA,Boeing,148.02000427246094,157.99000549316406,117.08000183105467,131.39999389648438,229236700,-11.717282229579373
2022-06-01 04:00:00+00:00,BA,Boeing,133.0,147.17999267578125,113.0199966430664,136.72000122070312,239311400,4.048712002536159
2022-07-01 04:00:00+00:00,BA,Boeing,135.8800048828125,163.33999633789062,131.2899932861328,159.30999755859375,183896900,16.52281753671452
2022-08-01 04:00:00+00:00,BA,Boeing,165.9499969482422,173.85000610351562,157.91000366210938,160.25,144159200,0.5900461087261721
2022-09-01 04:00:00+00:00,BA,Boeing,158.0,160.97000122070312,120.98999786376952,121.08000183105467,151513600,-24.443056579685074
2022-10-01 04:00:00+00:00,BA,Boeing,122.0,150.13999938964844,121.0199966430664,142.50999450683594,167018800,17.69903563900086
2022-11-01 04:00:00+00:00,BA,Boeing,143.99000549316406,179.97999572753906,141.5399932861328,178.8800048828125,162162800,25.521024333652576
2022-12-01 05:00:00+00:00,BA,Boeing,178.8800048828125,196.3999938964844,172.85000610351562,190.4900054931641,141664400,6.490384779426583
2023-01-01 05:00:00+00:00,BA,Boeing,192.9499969482422,216.63999938964844,192.3999938964844,213.0,148282600,11.816890050771555
2023-02-01 05:00:00+00:00,BA,Boeing,212.11000061035156,221.3300018310547,197.36000061035156,201.5500030517578,104439200,-5.37558542170995
2023-03-01 05:00:00+00:00,BA,Boeing,201.47000122070312,216.1199951171875,192.41000366210935,212.42999267578125,138812800,5.398158997412406
2023-04-01 04:00:00+00:00,BA,Boeing,212.8000030517578,218.57000732421875,198.1499938964844,206.77999877929688,110192000,-2.65969688428489
2023-05-01 04:00:00+00:00,BA,Boeing,206.25,208.5800018310547,193.27000427246097,205.6999969482422,96903100,-0.5222951143390886
2023-06-01 04:00:00+00:00,BA,Boeing,206.4600067138672,223.91000366210935,200.61000061035156,211.16000366210935,130163000,2.6543542998889835
2023-07-01 04:00:00+00:00,BA,Boeing,210.5,240.1300048828125,207.88999938964844,238.8500061035156,125764100,13.11327995888596
2023-08-01 04:00:00+00:00,BA,Boeing,237.5500030517578,243.1000061035156,212.8800048828125,224.02999877929688,103489700,-6.20473391061831
2023-09-01 04:00:00+00:00,BA,Boeing,226.0,226.22999572753903,190.02999877929688,191.67999267578125,87433600,-14.44003315617799
2023-10-01 04:00:00+00:00,BA,Boeing,191.47000122070312,199.6199951171875,176.25,186.82000732421875,132944000,-2.5354682477388035
2023-11-01 04:00:00+00:00,BA,Boeing,189.69000244140625,233.0,187.5,231.6300048828125,119256700,23.98565239365813
2023-12-01 05:00:00+00:00,BA,Boeing,231.77000427246097,267.5400085449219,230.0,260.6600036621094,120216100,12.53291808804471
2024-01-01 05:00:00+00:00,BA,Boeing,257.2799987792969,258.5899963378906,198.32000732421875,211.0399932861328,319541900,-19.036296201506396
2024-02-01 05:00:00+00:00,BA,Boeing,213.83999633789065,214.6300048828125,197.1499938964844,203.72000122070312,129650600,-3.468533120878692
2024-03-01 05:00:00+00:00,BA,Boeing,204.0,205.05999755859375,177.52000427246094,192.9900054931641,186407500,-5.267031054017391
2024-04-01 04:00:00+00:00,BA,Boeing,192.2400054931641,192.8699951171875,159.6999969482422,167.83999633789062,170817200,-13.03176767677967
2024-05-01 04:00:00+00:00,BA,Boeing,167.5,188.6300048828125,167.5,177.61000061035156,138437200,5.821022691630806
2024-06-01 04:00:00+00:00,BA,Boeing,178.08999633789062,192.6300048828125,172.0500030517578,182.0099945068359,115888900,2.4773345427419047
2024-07-01 04:00:00+00:00,BA,Boeing,182.1999969482422,196.9499969482422,177.22999572753906,190.6000061035156,129529100,4.719527419334701
2024-08-01 04:00:00+00:00,BA,Boeing,190.0,191.1699981689453,162.5,173.74000549316406,128582400,-8.845750299291598
2024-09-01 04:00:00+00:00,BA,Boeing,167.02999877929688,169.60000610351562,151.24000549316406,152.0399932861328,191872500,-12.489934108978174
2024-10-01 04:00:00+00:00,BA,Boeing,151.4600067138672,163.44000244140625,146.02000427246094,149.30999755859375,339046200,-1.7955773796972774
2024-11-01 04:00:00+00:00,BA,Boeing,152.77999877929688,157.66000366210938,137.02999877929688,155.44000244140625,269602800,4.105555544200512
2024-12-01 05:00:00+00:00,BA,Boeing,155.91000366210938,182.57000732421875,153.3699951171875,177.0,238381100,13.87030186564806
2025-01-01 05:00:00+00:00,BA,Boeing,178.30999755859375,188.47999572753903,164.6199951171875,176.52000427246094,175217100,-0.27118402685822884
2025-02-01 05:00:00+00:00,BA,Boeing,174.11000061035156,188.66000366210935,171.8300018310547,174.6300048828125,121335700,-1.0706998322587813
2025-03-01 05:00:00+00:00,BA,Boeing,177.02000427246094,184.3999938964844,145.4499969482422,170.5500030517578,188452100,-2.3363693048011003
2025-04-01 04:00:00+00:00,BA,Boeing,170.0,184.52999877929688,128.8800048828125,183.2400054931641,228527900,7.440634543732716
2025-05-01 04:00:00+00:00,BA,Boeing,182.8500061035156,212.27999877929688,182.02999877929688,207.32000732421875,175573200,13.141236143410273
2025-06-01 04:00:00+00:00,BA,Boeing,210.97999572753903,218.8000030517578,195.27999877929688,209.52999877929688,183776400,1.0659807915316177
2025-07-01 04:00:00+00:00,BA,Boeing,209.5,242.69000244140625,206.77000427246097,221.83999633789065,169641800,5.8750525606408255
2025-08-01 04:00:00+00:00,BA,Boeing,219.4499969482422,238.0500030517578,215.8999938964844,234.67999267578125,127250700,5.7879537278451965
2025-09-01 04:00:00+00:00,BA,Boeing,231.27999877929688,238.3300018310547,211.42999267578125,215.8300018310547,172423800,-8.032210428252606
2025-10-01 04:00:00+00:00,BA,Boeing,214.0099945068359,226.19000244140625,198.3000030517578,201.02000427246097,187052400,-6.861880847402557
2025-11-01 04:00:00+00:00,BA,Boeing,202.0399932861328,205.66000366210935,176.77000427246094,189.0,157595500,-5.979506525215839
2025-12-01 05:00:00+00:00,BA,Boeing,188.9600067138672,221.8800048828125,186.41000366210935,217.1199951171875,180768400,14.87830429480821
2026-01-01 05:00:00+00:00,BA,Boeing,218.1499938964844,254.3500061035156,215.2400054931641,233.72000122070312,182571500,7.645544619027844
2026-02-01 05:00:00+00:00,BA,Boeing,232.63999938964844,240.3291931152344,228.9600067138672,238.5800018310547,25896110,2.0794115116242073
2021-03-01 05:00:00+00:00,GD,General Dynamics,148.00275004462668,165.3773715336857,146.3164113006656,162.85684204101562,27959500,
2021-04-01 04:00:00+00:00,GD,General Dynamics,162.919638224217,171.73701585459315,161.32300358585042,170.6337127685547,23118700,4.775280319865494
2021-05-01 04:00:00+00:00,GD,General Dynamics,172.42581628070295,178.31206370459668,167.30694076642646,171.45079040527344,21350000,0.47884888833604755
2021-06-01 04:00:00+00:00,GD,General Dynamics,172.66051302715303,175.3869730900409,166.59369546736377,169.9611358642578,23582600,-0.8688525363425792
2021-07-01 04:00:00+00:00,GD,General Dynamics,169.56392510329906,180.5148811884045,164.90547317924867,176.9759063720703,19024800,4.12727914069424
2021-08-01 04:00:00+00:00,GD,General Dynamics,178.8013136070875,182.75346840970383,175.6759226223462,181.99029541015625,15101600,2.8333738421679744
2021-09-01 04:00:00+00:00,GD,General Dynamics,182.61717571589745,187.57782748443609,173.25009792590643,178.10171508789062,21081700,-2.136696527417481
2021-10-01 04:00:00+00:00,GD,General Dynamics,179.2282953993182,190.9848449497154,176.31186604317458,184.2071075439453,18936900,3.428036868169282
2021-11-01 04:00:00+00:00,GD,General Dynamics,185.36812598986387,186.3095437985937,172.41676246007373,172.7183837890625,18953200,-6.2368515026718025
2021-12-01 05:00:00+00:00,GD,General Dynamics,175.48780241086962,191.45536554803837,173.13881836135403,190.54136657714844,22687300,10.31910002692753
2022-01-01 05:00:00+00:00,GD,General Dynamics,191.02574433176648,196.2355345696936,183.39384896765708,193.8591461181641,24893200,1.7412384515843815
2022-02-01 05:00:00+00:00,GD,General Dynamics,195.03657270603392,215.99342459225744,191.03822088965043,215.4970703125,28155300,11.161673115565463
2022-03-01 05:00:00+00:00,GD,General Dynamics,216.0025818089517,234.37659371064777,206.24110791911784,221.6829833984375,44693700,2.8705323357608004
2022-04-01 04:00:00+00:00,GD,General Dynamics,221.6738066986253,229.5050535141679,215.8647230228545,217.40890502929688,24768200,-1.9280137354786064
2022-05-01 04:00:00+00:00,GD,General Dynamics,218.55269750397463,225.5935400881002,194.21465462738252,207.8158721923828,35855500,-4.412437860179352
2022-06-01 04:00:00+00:00,GD,General Dynamics,209.83016743259452,217.8966595568184,192.3019689362854,204.4340362548828,28056400,-1.6273232173379504
2022-07-01 04:00:00+00:00,GD,General Dynamics,205.60622578759632,211.37739227444263,192.76280020570107,210.6525115966797,19256500,3.041800404529438
2022-08-01 04:00:00+00:00,GD,General Dynamics,210.54099837064692,226.83225149230847,208.05967383935075,212.7528076171875,21461300,0.9970429522003998
2022-09-01 04:00:00+00:00,GD,General Dynamics,212.6320282852107,220.63360988004052,197.04706335844725,197.1771697998047,23503300,-7.321002242851016
2022-10-01 04:00:00+00:00,GD,General Dynamics,199.704917739312,234.38772761358413,199.1566131627398,232.1480255126953,23417900,17.73575295172194
2022-11-01 04:00:00+00:00,GD,General Dynamics,234.14657177971148,237.74450491360085,226.44603689976665,235.86610412597656,21078700,1.6015982066054368
2022-12-01 05:00:00+00:00,GD,General Dynamics,236.6137023328036,240.0434121771769,226.08154304333632,231.8662872314453,17726000,-1.695799788338781
2023-01-01 05:00:00+00:00,GD,General Dynamics,231.62336349195292,235.4455893750394,205.9050830968414,217.80165100097656,26090300,-6.065839237952542
2023-02-01 05:00:00+00:00,GD,General Dynamics,217.21821346601428,223.3814962031596,213.7983424674268,214.1271820068359,19489700,-1.6870712307521352
2023-03-01 05:00:00+00:00,GD,General Dynamics,213.46011277490385,219.6421900274664,199.90277164247857,214.40904235839844,29770600,0.1316322145189064
2023-04-01 04:00:00+00:00,GD,General Dynamics,214.8788112023447,219.238207483919,197.4036370405075,205.13592529296875,23473600,-4.324965478801534
2023-05-01 04:00:00+00:00,GD,General Dynamics,206.049963985778,208.28953014816437,191.21399168361643,192.9432678222656,28691600,-5.9436968211638135
2023-06-01 04:00:00+00:00,GD,General Dynamics,194.06773930774503,205.8136788159138,192.74479215385176,203.30950927734375,20732100,5.37268885931137
2023-07-01 04:00:00+00:00,GD,General Dynamics,202.65752932657423,213.03325783770984,200.2762096223801,211.2756195068359,26987700,3.91821821704621
2023-08-01 04:00:00+00:00,GD,General Dynamics,212.37041017957023,217.47619484371367,210.3357014272342,215.4890289306641,21487300,1.9942714799100925
2023-09-01 04:00:00+00:00,GD,General Dynamics,216.63950743944184,216.72507584755996,204.0414236269336,210.09800720214844,19315700,-2.5017615770361434
2023-10-01 04:00:00+00:00,GD,General Dynamics,210.60190596068463,233.00272036370464,203.97483805265588,229.43722534179688,33863800,9.204855580110749
2023-11-01 04:00:00+00:00,GD,General Dynamics,231.48647196558187,238.07713994308077,227.9567792106004,236.2405548095703,21517900,2.9652247832226752
2023-12-01 05:00:00+00:00,GD,General Dynamics,236.35535226820903,248.58970825166435,236.0875178309748,248.3888397216797,19760700,5.142336768512035
2024-01-01 05:00:00+00:00,GD,General Dynamics,248.3888074857922,257.79173626472846,236.6135956949418,253.4776611328125,29839000,2.0487319063267284
2024-02-01 05:00:00+00:00,GD,General Dynamics,255.45793685387935,264.4299939641523,252.42879715733648,262.766357421875,18388700,3.664502918146928
2024-03-01 05:00:00+00:00,GD,General Dynamics,262.8144702132747,273.8251874709938,260.0545862764716,271.6518859863281,16190700,3.3815320391975767
2024-04-01 04:00:00+00:00,GD,General Dynamics,276.6716477035681,285.12441687975326,263.7953865995532,276.075439453125,28592100,1.6283904861310372
2024-05-01 04:00:00+00:00,GD,General Dynamics,276.9408394617368,291.3397000332174,273.0077567405656,289.68719482421875,19676800,4.930447778352587
2024-06-01 04:00:00+00:00,GD,General Dynamics,290.7695253485981,292.5669497611732,278.75758820196955,280.381103515625,18034500,-3.212462088371093
2024-07-01 04:00:00+00:00,GD,General Dynamics,281.550470047195,289.8708591738408,267.48019693708704,288.66290283203125,26199100,2.953765147708931
2024-08-01 04:00:00+00:00,GD,General Dynamics,291.3617899025305,292.2844474260968,274.190875530933,290.7402038574219,21085800,0.719628675874362
2024-09-01 04:00:00+00:00,GD,General Dynamics,290.39054258070445,301.04467169973776,283.82518169879575,293.4984130859375,28636300,0.9486851807630536
2024-10-01 04:00:00+00:00,GD,General Dynamics,289.06971747952616,304.09424321693734,282.9219679776219,283.21331787109375,24521300,-3.5043103322784375
2024-11-01 04:00:00+00:00,GD,General Dynamics,285.8957901318599,309.2585226324648,271.4136335155162,277.16162109375,25387100,-2.136798093689296
2024-12-01 05:00:00+00:00,GD,General Dynamics,276.0783479197135,276.3223196004099,251.05662783397372,257.1363830566406,36894900,-7.225112177539128
2025-01-01 05:00:00+00:00,GD,General Dynamics,258.51239256630436,267.5393449495979,241.05377930927656,250.78338623046875,35515000,-2.4706720809604232
2025-02-01 05:00:00+00:00,GD,General Dynamics,251.15365213610357,254.32251563476,235.329005123246,247.81802368164065,31953300,-1.1824397913277052
2025-03-01 05:00:00+00:00,GD,General Dynamics,250.33934116094832,273.96348129026507,245.6694587401236,267.41973876953125,34345500,7.909721333696029
2025-04-01 04:00:00+00:00,GD,General Dynamics,267.41975867134266,275.6116903138163,234.671687611688,266.9684753417969,37811900,-0.16874723975528472
2025-05-01 04:00:00+00:00,GD,General Dynamics,267.8481074843476,279.0943476989986,263.3792055790791,274.73394775390625,23283400,2.908760070703975
2025-06-01 04:00:00+00:00,GD,General Dynamics,274.092733712301,289.1863987708265,264.4841079389826,287.7263488769531,23525000,4.729084712415976
2025-07-01 04:00:00+00:00,GD,General Dynamics,287.69674945471274,318.1503965493129,285.49681494429535,307.4072570800781,28756400,6.840148036473925
2025-08-01 04:00:00+00:00,GD,General Dynamics,307.0406445185058,323.2726934467106,303.4511542687283,321.8349304199219,18437000,4.693341815312246
2025-09-01 04:00:00+00:00,GD,General Dynamics,321.6465519540056,338.1463159335821,316.12348140950405,338.1264953613281,23630400,5.0620872383707605
2025-10-01 04:00:00+00:00,GD,General Dynamics,335.05260879298027,357.4621712093676,324.57167185036127,341.9936218261719,24742900,1.1436922329056909
2025-11-01 04:00:00+00:00,GD,General Dynamics,342.60046529859403,352.30082921225863,332.98973158038433,340.2401123046875,20048400,-0.5127316445613816
2025-12-01 05:00:00+00:00,GD,General Dynamics,338.24823159098236,346.02645443626875,330.7289302768856,335.2903137207031,24766800,-1.4547957177817428
2026-01-01 05:00:00+00:00,GD,General Dynamics,335.1708285002538,368.195923937063,332.9200133628848,349.66162109375,32200800,4.2862280194047475
2026-02-01 05:00:00+00:00,GD,General Dynamics,349.2900085449219,357.2300109863281,344.0199890136719,353.8550109863281,5714474,1.1992708491887383
2021-03-01 05:00:00+00:00,HII,Huntington Ingalls,160.05595999179226,187.3790740799342,159.3818698707256,185.01527404785156,8598400,
2021-04-01 04:00:00+00:00,HII,Huntington Ingalls,185.1500748422305,192.7268407395138,182.0312836494353,190.83041381835935,6495100,3.1430592962848003
2021-05-01 04:00:00+00:00,HII,Huntington Ingalls,191.6303454511647,201.13949801374977,187.36110802219824,194.3267059326172,5416300,1.8321461680556705
2021-06-01 04:00:00+00:00,HII,Huntington Ingalls,197.79513726339036,202.53015306434668,186.01183391862227,190.43960571289065,5004800,-2.000291314089575
2021-07-01 04:00:00+00:00,HII,Huntington Ingalls,191.6414333340782,192.9697676348427,175.05985354812458,185.36122131347656,4040600,-2.6666639958656146
2021-08-01 04:00:00+00:00,HII,Huntington Ingalls,185.94855490219547,189.41848285484508,179.37917597024796,184.49371337890625,4064300,-0.4680093972315835
2021-09-01 04:00:00+00:00,HII,Huntington Ingalls,185.4557272441773,186.94591475222177,171.7350877068188,175.42420959472656,4355600,-4.915887711335232
2021-10-01 04:00:00+00:00,HII,Huntington Ingalls,176.33285665312812,195.24188665733345,173.07988356421166,184.2108612060547,5402900,5.0088021668317495
2021-11-01 04:00:00+00:00,HII,Huntington Ingalls,184.44710402307155,186.28256938416172,159.46827863472905,161.29466247558594,5917800,-12.440199551987941
2021-12-01 05:00:00+00:00,HII,Huntington Ingalls,164.58362112772696,177.07369261288235,161.38338405024336,170.74636840820312,6081100,5.859900003850305
2022-01-01 05:00:00+00:00,HII,Huntington Ingalls,170.79208863535072,181.874062835244,167.87531261296175,171.16697692871094,6468800,0.24633526582671372
2022-02-01 05:00:00+00:00,HII,Huntington Ingalls,170.36231824527437,188.84139113417265,162.0234064322843,186.8938140869141,9116000,9.188008949152149
2022-03-01 05:00:00+00:00,HII,Huntington Ingalls,188.24377881960953,210.4009324909845,174.6071860154455,183.51422119140625,12760000,-1.8082957491231788
2022-04-01 04:00:00+00:00,HII,Huntington Ingalls,183.68904785565377,209.7936276446732,181.80274269376375,195.7521820068359,7952400,6.668671635352674
2022-05-01 04:00:00+00:00,HII,Huntington Ingalls,194.49157466193108,207.01478283246425,178.8398705740773,193.6542510986328,7653500,-1.071727981111259
2022-06-01 04:00:00+00:00,HII,Huntington Ingalls,196.6294119374447,206.16150367456137,182.4238174722042,201.58055114746097,8121500,4.093016292625085
2022-07-01 04:00:00+00:00,HII,Huntington Ingalls,202.00624302529016,205.53218812814512,186.17186992291423,200.6735992431641,5369600,-0.4499203415876285
2022-08-01 04:00:00+00:00,HII,Huntington Ingalls,200.89568476658215,225.30893840752745,196.5275814436873,213.09304809570312,7355300,6.18888030083613
2022-09-01 04:00:00+00:00,HII,Huntington Ingalls,213.20960164985055,225.5139075120003,204.15109481772464,206.0018615722656,8717300,-3.3277418417952176
2022-10-01 04:00:00+00:00,HII,Huntington Ingalls,208.55945883741884,241.64066944335903,205.05323787474677,239.0830841064453,7384700,16.058700771776667
2022-11-01 04:00:00+00:00,HII,Huntington Ingalls,239.55735413010643,241.82663186675347,204.2161930300962,215.72998046875,10444100,-9.767777475757322
2022-12-01 05:00:00+00:00,HII,Huntington Ingalls,217.86035563484617,226.0234524589636,210.54815538352943,215.70034790039065,7112900,-0.013735952830917775
2023-01-01 05:00:00+00:00,HII,Huntington Ingalls,214.76530314095987,217.5704926653795,197.99028176999312,206.2188262939453,7241900,-4.3956913833184235
2023-02-01 05:00:00+00:00,HII,Huntington Ingalls,205.19027436792817,212.06298044363052,198.1773002490895,201.22560119628903,9853100,-2.421323594645486
2023-03-01 05:00:00+00:00,HII,Huntington Ingalls,201.44078716787783,206.5562682982465,184.07260696206745,194.67030334472656,9238100,-3.2576858076661885
2023-04-01 04:00:00+00:00,HII,Huntington Ingalls,195.03700514613016,201.233876690282,187.53303997412152,189.63002014160156,5342300,-2.5891382077930736
2023-05-01 04:00:00+00:00,HII,Huntington Ingalls,189.9873620009814,192.82720888290035,177.26449097853646,189.3667449951172,8849000,-0.13883621711783256
2023-06-01 04:00:00+00:00,HII,Huntington Ingalls,191.45382831259283,215.94969858018837,189.5236704972484,215.3441619873047,6661600,13.718045897054054
2023-07-01 04:00:00+00:00,HII,Huntington Ingalls,213.7925184385531,222.9228797270379,211.51228858787448,217.302734375,4883100,0.9095080031985114
2023-08-01 04:00:00+00:00,HII,Huntington Ingalls,217.23649633105387,222.7904037301821,204.88921033492332,208.45620727539065,5476200,-4.071061105169004
2023-09-01 04:00:00+00:00,HII,Huntington Ingalls,210.93064127288932,211.33028808172335,189.89277794365265,194.6598358154297,5148400,-6.618354828712125
2023-10-01 04:00:00+00:00,HII,Huntington Ingalls,194.43146413993088,215.1077777719534,189.45507310060873,209.1608428955078,6054400,7.449408872319974
2023-11-01 04:00:00+00:00,HII,Huntington Ingalls,210.9972540199492,228.80000504281637,207.92388207403303,225.5268096923828,5830500,7.824584453912853
2023-12-01 05:00:00+00:00,HII,Huntington Ingalls,226.78748982884017,248.7439215203216,225.4767907771327,248.39952087402344,5697500,10.141903400681663
